"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000163661",8565.67576080715,2.23855748511454,0.328937676172147,6.80541527247553,1.00758165214666e-11,9.23115230063721e-10
"ENSG00000105835",2640.34214038423,1.0556516577691,0.15519665247492,6.80202595181424,1.03158009076554e-11,9.4042313720037e-10
"ENSG00000164294",3549.40150946447,-0.542112538939879,0.0797955248716579,-6.79377120222978,1.09239586750517e-11,9.90959108379688e-10
"ENSG00000172465",395.279554854593,1.03888549203834,0.153323385495661,6.775779759101,1.23737054051032e-11,1.11696953448517e-09
"ENSG00000119714",54.8122250115231,-2.90162616041072,0.428361102983148,-6.77378534186114,1.25455773681419e-11,1.12696003528943e-09
"ENSG00000143786",77.7758916331867,-1.51649366369702,0.224022175635576,-6.76939083996733,1.29325745490937e-11,1.15608427340563e-09
"ENSG00000172403",8014.79636483276,1.72301329674878,0.255470357731578,6.74447443550043,1.5358192707131e-11,1.36628559759332e-09
"ENSG00000137801",90563.3614225568,1.95867170474017,0.290540221156664,6.74148211542806,1.56779036781615e-11,1.38802209727569e-09
"ENSG00000171793",688.140766747762,1.5421065080542,0.22930316119343,6.72518643017463,1.75367762454695e-11,1.54516619406852e-09
"ENSG00000124702",1044.96995909131,0.606084093312128,0.0901546246772462,6.72271772504084,1.78365922580421e-11,1.55668647598031e-09
"ENSG00000197860",524.498356891053,0.795193882689588,0.118283228130548,6.7227948987995,1.78271442137585e-11,1.55668647598031e-09
"ENSG00000162643",89.0649433045371,-1.58473939159506,0.235773360721696,-6.72145227410005,1.79922170412889e-11,1.5628616830912e-09
"ENSG00000174437",10584.2528711225,1.38425563036892,0.206041001482728,6.71835033031012,1.83793389507428e-11,1.58899308346445e-09
"ENSG00000214814",243.273277090711,-3.15969726442557,0.470973019674718,-6.70887106570955,1.96135870077249e-11,1.68777665769745e-09
"ENSG00000145244",167.013755528854,1.95572659316768,0.2916254379993,6.70629629083444,1.99626193599234e-11,1.70982156052553e-09
"ENSG00000205978",1601.03584426828,-1.16102858657292,0.17315574695283,-6.7051114791425,2.01252666335453e-11,1.71577215304045e-09
